"record","t","f1","f2","intensity","vowel"
"28568","1.12875","517.2278777643929","949.2963313639428","70.65355074502409","u"
"28568","1.1349999999999998","540.1474670840846","975.1092945187529","70.68783170149871","u"
"28568","1.1412499999999999","569.8968856002036","1009.2176305772871","70.72901685886467","a"
"28568","1.1474999999999997","591.1434945072192","1044.9787525946483","70.9083530984846","a"
"28568","1.1537499999999998","605.731352717353","1089.3718643103425","70.6502542451849","a"
"28568","1.16","631.5284385598975","1146.3533249866437","70.08853710742147","a"
"28568","1.1662499999999998","655.8756515873779","1210.039283156913","69.67461505773004","a"
"28568","1.1724999999999999","664.9384273729286","1255.9930116485953","69.66325210630468","a"
"28568","1.1787499999999997","666.1480569405705","1285.2202634792868","69.38861541447287","a"
"28568","1.1849999999999998","673.2401460565866","1338.4905566928578","68.41948191393004","a"
"28568","1.19125","684.5684686401682","1387.543570014995","67.19560330880029","a"
"28568","1.1974999999999998","682.7626667153395","1398.4044260385672","66.05483213849315","a"
"28568","1.2037499999999999","433.48659923473065","1035.2391144399307","65.15706882052197","a"
"28568","1.2099999999999997","435.7550830144095","825.1650150334985","64.05155090223545","a"
"28568","1.2162499999999998","689.4275847400831","1237.9581431558984","63.027216295100246","a"
"28568","1.2225","686.3752607241868","1519.247373698436","62.34292511687629","a"
"28568","1.2287499999999998","652.1271365345724","1348.3938465116794","62.10385331375183","a"
"28568","1.2725","575.7366149349135","1100.0875430117915","65.60102541466485","e"
"28568","1.2787499999999998","579.0456553150005","833.9891791413486","66.99172890955555","e"
"28568","1.285","584.2308793207185","791.8857412103354","67.93627906027993","e"
"28568","1.2912499999999998","586.3786241316736","805.0481000957845","68.11000247971938","e"
"28568","1.2974999999999999","584.3435711196464","840.0049533413861","67.70691927079153","e"
"28568","1.30375","581.6675070675628","828.2662051262362","67.21908951974434","e"
"28568","1.3099999999999998","575.01015285837","899.3088740240438","66.89201433734934","e"
"28568","1.31625","568.6529065829927","959.9591574773689","66.86762486505576","e"
"28568","1.3224999999999998","567.1871744132677","872.5906562937666","67.39767499804664","e"
"28568","1.3287499999999999","564.8821065985827","699.6963293972685","68.00969390297111","e"
"28568","1.335","565.3369847072212","1042.3634316584578","68.66853944789825","e"
"28568","1.3412499999999998","563.3111801175113","1352.8755270058784","69.32705940350264","e"
"28568","1.3475","557.6978670734399","1201.12871182772","69.87451461361823","e"
"28568","1.3537499999999998","549.2661112191656","1183.0461691011287","69.9735152263533","e"
"28568","1.3599999999999999","532.8473630076246","1235.266452364956","69.4016154834675","e"
"28568","1.36625","509.1536527636411","1362.1423609628316","67.81187777732832","e"
"28568","1.55375","374.2042619900491","1263.0548323204407","60.80222073882911","o"
"28568","1.5599999999999998","428.94583782725283","1173.1734224674021","59.75317222600795","o"
"28568","1.56625","468.7088997747006","1097.2484918720515","58.55314722726477","o"
"28568","1.5724999999999998","503.04418423672735","1099.135162020622","57.2708048457243","o"
"28568","1.5787499999999999","505.2196250455309","1096.3130272690598","56.48355360154063","o"
"28568","1.585","492.70251167662525","1066.1586244882274","56.30898054516793","o"
"28568","1.5912499999999998","493.74848541977076","1091.2293453832694","56.2647563933179","o"
"28568","1.5975","450.90139933156996","1212.1447851830433","56.05948890823769","o"
"28568","1.6037499999999998","443.025301098509","1306.6461542993811","55.61285373554292","o"
"28568","1.6099999999999999","559.7427509229889","1048.8008213638477","55.03294243243478","o"
"28568","1.61625","620.4561871840291","914.0353214902045","54.315268888441324","o"
"28568","1.6224999999999998","605.643601414424","1110.816120327289","53.44935879299972","o"
"28568","1.62875","578.9463490563721","1260.5448247793884","52.39762492532046","o"
"28568","1.6349999999999998","515.4080314170179","1334.9457819783267","51.06957388326065","o"
"28568","1.6412499999999999","434.95829955559674","1241.5015405431238","49.47765438246844","o"
"27885","1.1236249999999999","463.6525977206798","1322.9127509557309","69.8694796964303","a"
"27885","1.129875","488.68368514241206","1166.556538471811","73.5206033206473","a"
"27885","1.1361249999999998","561.2084969760494","1013.5258036815908","76.38933125956201","a"
"27885","1.142375","623.5773461325507","969.56405022377","78.46152944941856","a"
"27885","1.1486249999999998","634.9327887762339","969.34134194042","79.57908908656267","a"
"27885","1.1548749999999999","625.8807909465547","945.745093026408","79.76723787867991","a"
"27885","1.161125","618.2915586230818","917.9788141672834","79.74148779229795","a"
"27885","1.1673749999999998","624.7309926606454","923.0026428231242","79.79442160403566","a"
"27885","1.173625","632.8676566611193","945.1938065586512","79.95450520584299","a"
"27885","1.1798749999999998","639.5510265340481","973.5111616490226","80.05965200328633","a"
"27885","1.1861249999999999","652.4668703260593","1007.7403868432245","79.97173715354127","a"
"27885","1.192375","664.8355952836375","1039.7838076872758","79.67573141267388","a"
"27885","1.1986249999999998","676.7886868494734","1071.802869984047","79.31667615451903","a"
"27885","1.204875","693.1240409502325","1139.2437695809663","79.00261945253554","a"
"27885","1.2111249999999998","706.7425389060029","1237.3872082470623","78.71545564970458","a"
"27885","1.2173749999999999","717.4229725856873","1337.1634449971425","78.28917918615626","a"
"27885","1.223625","736.0465078774338","1426.0647195513493","77.74990052835602","a"
"27885","1.2298749999999998","751.0135364767063","1448.2985834675444","77.15168722522854","a"
"27885","1.236125","741.6290586539697","1395.3041706713238","76.55710142563122","a"
"27885","1.242375","726.0786674938976","1374.7376814485187","75.98767730365284","a"
"27885","1.2486249999999999","710.7872571407598","1423.2510932337","75.40672194899996","a"
"27885","1.254875","689.7326744477878","1482.6438821210156","74.94864905580235","a"
"27885","1.2611249999999998","670.299878660572","1536.5804851005132","74.74204324376075","a"
"27885","1.267375","655.5409038508578","1575.4468975353225","74.8654994108979","a"
"27885","1.273625","649.407466563609","1601.9318918657232","74.7524078720539","a"
"27885","1.2798749999999999","647.9964638584872","1628.420817748634","73.9752919516417","a"
"27885","1.286125","642.61034579228","1638.5538693289336","72.49013468299857","a"
"27885","1.379875","437.12594189950323","1412.9446579666671","63.23766405325885","o"
"27885","1.3861249999999998","500.13869659104387","1403.7776847799337","63.925963523702535","o"
"27885","1.392375","544.6841242001722","1374.6617950809173","64.66891672495652","o"
"27885","1.398625","553.2896752475557","1326.439352980088","65.21542583942113","o"
"27885","1.4048749999999999","549.49628150534","1254.7174880790285","65.43326556243814","o"
"27885","1.411125","552.5198501114862","1188.569099154283","65.30722226742118","o"
"27885","1.4173749999999998","565.8248544084158","1153.369976523018","64.9767627173542","o"
"27885","1.423625","553.6794817017148","1107.160563390697","64.60345364560635","o"
"27885","1.429875","525.1962129357779","1057.5566171890061","64.33327188119777","o"
"27885","1.4361249999999999","536.3108698399803","1057.3640516704609","64.22552545319611","o"
"27885","1.442375","562.7117685710498","1118.3754158045012","63.92659082154615","o"
"27885","1.4486249999999998","543.9784001052425","1168.937434532993","63.5749904852785","o"
"27885","1.454875","522.9712890144853","1150.5602166046758","63.19584473427156","o"
"27885","1.461125","506.816012188487","1128.1302524226921","62.70400348010305","o"
"27885","1.4673749999999999","508.3711077524533","1115.9742634039458","61.888142326996835","o"
"27885","1.473625","550.539132542207","1110.8529936896937","60.89264981187548","o"
"27885","1.754875","477.6695512355044","1616.8966549643596","73.22548415537074","e"
"27885","1.7611249999999998","485.80424088991117","1598.983148222033","73.92562463834466","e"
"27885","1.767375","495.218354347131","1618.9282567920375","73.76299604104211","e"
"27885","1.773625","509.2965282499039","1677.5352132961166","73.49509326039238","e"
"27885","1.7798749999999999","517.7034912794559","1706.8069337466688","73.74492665513309","e"
"27885","1.786125","520.1454122218961","1735.6788040070967","74.04917831258723","e"
"27885","1.7923749999999998","519.340836189537","1769.0830901794511","74.17112204554412","e"
"27885","1.798625","515.7997329662381","1799.2292637248438","74.260055932732","e"
"27885","1.804875","507.4745928280771","1832.429111809555","74.38990062665351","e"
"27885","1.8111249999999999","492.58940368790104","1855.4781036792056","74.36037707993324","e"
"27885","1.817375","473.4070400641599","1870.1964038216674","73.78553258937566","e"
"27885","1.8236249999999998","446.35181539345695","1898.5505598541258","72.64894611573942","e"
"27885","1.829875","432.46048975501117","1898.807250666213","71.28251547898914","e"
"27885","1.836125","437.0571319024459","1423.768730003123","70.07703621362435","e"
"27885","1.8423749999999999","451.2850295489682","1432.4582098085289","68.7607967044106","e"
"27885","1.848625","428.2317192634705","1893.7041961400894","66.7320450908399","e"
"27885","1.8548749999999998","395.62910242547736","1897.6169258857472","64.61003472207013","e"
"27885","1.861125","384.2818938461439","1908.1942278191013","62.95316383699156","e"
"27885","2.1298749999999997","489.9080851934502","1155.6577235481427","68.78791984552419","o"
"27885","2.136125","471.7281611224288","1107.3974901573897","68.86289466679793","o"
"27885","2.142375","462.6218755513922","1066.991882995841","68.41465439831438","o"
"27885","2.148625","462.575513935677","1029.9363587310036","67.24995592340846","o"
"27885","2.154875","474.08433154800616","995.2650737771636","65.14745391034481","o"
"27885","2.1611249999999997","481.6891117046705","963.7978078261391","63.024732477691316","o"
"27885","2.167375","471.33141014602984","894.9102370260166","61.902472944598756","o"
"27885","2.173625","487.1289858704898","879.5945373877084","61.61971553810237","o"
"27885","2.179875","501.50043688810433","1058.9929313096377","61.1573109395274","o"
"27885","2.186125","476.3534428802647","1290.7534888816745","59.593008007562865","o"
"27885","2.1923749999999997","457.7113983183545","1349.8866345767951","58.16130062725994","o"
"27885","2.198625","441.00849992407655","1160.857567034365","57.26440794810967","o"
"27885","2.204875","425.096852543909","996.9075844347879","56.63515611747763","o"
"27885","2.211125","453.4292724374577","1008.7394631924147","55.032376666032796","o"
"27885","2.217375","509.84450691779585","918.1425187981257","53.21361639852512","o"
"27885","2.2236249999999997","639.0915345486634","1571.8077706624535","51.151382827566415","o"
"27885","2.229875","743.1557025687941","2323.1871403834984","48.84080147906208","o"
"27885","2.236125","620.2163857988055","1615.4346455473205","46.392358856060156","o"
"27885","2.242375","573.7230723222874","902.909557648477","44.52344119646857","o"
"27885","2.248625","618.8690644236951","1135.4750342776013","42.96328247204862","o"
"27885","2.2548749999999997","592.4412231412424","1327.3253475875138","41.743653211407235","o"
"27885","2.261125","583.9535916638366","1244.8077514792858","40.8192220648454","o"
"27694","0.7803749999999999","417.7787744566019","1651.296508099159","78.31314933466146","i"
"27694","0.7866249999999999","416.7921492953563","1654.5019244502957","80.07031640555938","i"
"27694","0.7928749999999999","418.17847855771925","1602.384266275269","80.73081913069295","i"
"27694","0.799125","415.78056859911","1646.2276629397402","80.9055558863062","i"
"27694","0.805375","412.23084308827526","1714.805433291248","80.81437672540632","i"
"27694","0.8116249999999999","413.22959874409446","1648.2008122602638","80.6768522507862","i"
"27694","0.8178749999999999","411.7537129294526","1547.9318232704923","80.61030087994979","i"
"27694","0.8241249999999999","410.6365413747426","1507.5988806611695","80.64268676063625","i"
"27694","0.830375","411.26804093541546","1587.1920319708875","80.64321358877413","i"
"27694","0.836625","409.61001759257925","1686.3288155050113","80.68823121676131","i"
"27694","0.8428749999999999","408.5712093575195","1689.5237593577212","80.80363085769268","i"
"27694","0.8491249999999999","407.1044516964063","1658.573862146327","80.90934019148571","i"
"27694","0.8553749999999999","408.07978641164647","1652.2679055189678","80.79099269463941","i"
"27694","0.861625","409.3339501677925","1694.2027999346217","80.08191213802462","i"
"27694","0.867875","415.74233590287946","1672.992696744682","79.24927467639701","i"
"27694","0.8741249999999999","420.67463457244946","1607.5614787534191","78.9561364106704","i"
"27694","0.8803749999999999","395.44497255283534","1494.4828551752917","79.61676101025125","i"
"27694","1.192875","533.6690381303918","1718.48933146886","79.97745406500455","a"
"27694","1.199125","589.3851543154923","1716.856420483037","81.07032513659337","a"
"27694","1.205375","642.7823874596806","1682.5598659534462","82.02557748778926","a"
"27694","1.2116249999999997","674.8349756738675","1713.5370656675036","82.6375148973028","a"
"27694","1.2178749999999998","684.6154467859901","1870.6844324175331","82.83763730006713","a"
"27694","1.224125","696.027634068894","1968.8674888590256","82.67664223485806","a"
"27694","1.230375","710.0779588621115","1941.8965819662662","82.39050786666664","a"
"27694","1.236625","721.3131423389048","1878.542176468717","82.16934557448135","a"
"27694","1.2428750000000002","729.7045158453224","1825.5792456884424","81.9567944231807","a"
"27694","1.2491249999999998","741.1387162671587","1824.2560187641275","81.70902796899848","a"
"27694","1.255375","746.9853690064346","1840.4002440436864","81.44628262336025","a"
"27694","1.261625","748.785378125395","1840.1698124888712","81.43040890105415","a"
"27694","1.267875","756.6127460401476","1814.691236958151","81.42585759349267","a"
"27694","1.2741250000000002","744.8308633111266","1801.4105417107387","81.26393509269508","a"
"27694","1.2803749999999998","744.5470376585814","1803.5294738860098","80.92526926429026","a"
"27694","1.286625","758.9467072049547","1769.2840439201743","80.86064024798536","a"
"27694","1.292875","758.1107786930594","1707.1183176440086","80.92095921866388","a"
"27694","1.299125","762.1672886118674","1647.530627380751","81.17684755057378","a"
"27694","1.3053750000000002","769.5493653316345","1635.5703051514822","81.61903193709557","a"
"27694","1.3116249999999998","771.6754898079738","1674.33626761054","82.1182325446352","a"
"27694","1.317875","766.1708813347183","1671.1659696540682","82.01911620257965","a"
"27694","1.324125","752.2224699030128","1623.0087665537726","81.61233839461894","a"
"27694","1.330375","720.478635150118","1606.2190481179932","81.24863437124459","a"
"27694","1.3366250000000002","668.0740127368596","1542.7489698592228","81.0809766113614","a"
"27694","1.3428749999999998","622.8167344220236","1482.67751113808","80.69706728485684","a"
"27694","1.349125","599.732512741584","1498.6486961987657","79.80174178334693","a"
"27694","1.355375","585.1677969842253","1510.215334055295","78.43901149211139","a"
"27694","1.361625","569.4336457484729","1527.4099245365335","76.61379346135084","a"
"27694","1.3678750000000002","544.4480055130584","1512.3852026649704","74.3035502205099","a"
"27694","1.549125","397.6005625733104","1641.3998009954141","73.5827409316892","i"
"27694","1.5553750000000002","394.40085298952823","1551.8071163308666","75.44102841618138","i"
"27694","1.5616249999999998","406.2365017195493","1435.3521556260323","76.71368635863476","i"
"27694","1.567875","403.72943962927775","1503.3386059058248","77.52900440152692","i"
"27694","1.574125","394.5398235993948","1614.7033931750864","77.64600335176195","i"
"27694","1.580375","388.3862552597609","1569.2319107162307","77.40609562213916","i"
"27694","1.5866250000000002","381.9105936395346","1471.8884031529947","77.10673260323175","i"
"27694","1.5928749999999998","374.39406309544984","1442.9709065901461","76.91856171273336","i"
"27694","1.599125","373.93838819239306","1411.140895990579","76.78273963254887","i"
"27694","1.605375","377.4667380469807","1355.8097708323749","76.93541616342625","i"
"27694","1.611625","378.9990683020592","1334.6341379682685","76.9959481990822","i"
"27694","1.6178750000000002","374.0211564807922","1336.2930181561205","76.81995176325998","i"
"27694","1.6241249999999998","362.39429381998485","1360.3090753516549","76.51075056494369","i"
"27694","1.630375","360.3119391394767","1389.1376496788546","76.81373767489983","i"
"27694","1.636625","370.23724406485167","1325.4987810362604","77.67613706670576","i"
"27694","1.642875","363.78364567702386","1221.563231481232","78.59753996904239","i"
"27694","1.6491250000000002","355.3368279981735","1208.6530970869076","79.25759901201313","i"
"27694","1.6553749999999998","370.9871132620326","1233.5451685050386","79.67490607685768","i"
"27694","1.661625","401.4709107563596","1211.827974442935","80.29459029744255","i"
"27694","1.667875","430.37961236476286","1217.8015696919765","81.02980065508274","i"
"27694","1.674125","445.0752707185427","1255.2345994011719","81.64503684217634","i"
"27694","1.6803750000000002","452.4894434636549","1323.6395668133914","81.8347672195918","o"
"27694","1.6866249999999998","460.46677273147435","1366.0881226938106","81.26262189054187","o"
"27694","1.692875","480.26911413740066","1377.6030936658601","80.06131719442098","o"
"27694","1.699125","494.46342215461533","1294.1076834190262","79.02374732141168","o"
"27694","1.705375","493.5729096638805","1138.4096160393792","78.63166005817631","o"
"27694","1.7116250000000002","498.18230666824047","1102.6620087571976","78.94802707073038","o"
"27694","1.7178749999999998","504.3703232423636","1104.5016613506434","79.20277506020241","o"
"27694","1.724125","499.2159971051291","1045.4172836539806","79.27082488797629","o"
"27694","1.730375","493.8331909659523","973.4377732586001","79.06797266630787","o"
"27694","1.736625","498.8209533731951","950.743475675488","78.53158176966855","o"
"27694","1.7428750000000002","510.0893463218815","980.6066979271185","77.57845856121273","o"
"27694","1.7491249999999998","516.6543138012099","1038.5790963007794","76.32511655623756","o"
"27694","1.755375","516.7108887412468","1191.011223241859","74.83288617307107","o"
"27694","1.761625","515.3786800135955","1168.0259396192157","73.68256921176412","o"
"27694","1.767875","nan","nan","nan","o"
"29543","1.11675","544.3829731202767","1333.6785661014046","73.8311572888339","a"
"29543","1.123","595.6737254372038","1351.3126855963114","76.09192609618748","a"
"29543","1.12925","617.3490949539973","1354.2759143342018","78.12119262489226","a"
"29543","1.1355","627.55784969369","1346.1840157883735","79.01083308824839","a"
"29543","1.14175","645.4298619379038","1333.732121411581","79.45674818816917","a"
"29543","1.148","675.4145873659618","1324.4575522006783","79.45224666954333","a"
"29543","1.15425","700.9107158734703","1312.6547668564026","79.12275181959096","a"
"29543","1.1605","728.5523023259057","1316.602232649866","78.59789918145958","a"
"29543","1.16675","768.5683333692817","1348.296183632425","77.90290083575013","a"
"29543","1.173","822.8066642859753","1387.229810382994","77.32220329889323","a"
"29543","1.17925","852.7220900064938","1394.5446233514683","76.93129293190962","a"
"29543","1.1855","848.4156896169427","1362.0488890777672","76.58145198520518","a"
"29543","1.19175","841.8272585451682","1336.5546375206811","75.98661886974202","a"
"29543","1.198","838.3178939462525","1359.739172551815","75.31917368062564","a"
"29543","1.20425","842.6793810233935","1375.2975318422434","75.28210692944981","a"
"29543","1.2105","851.8384613561345","1380.8116217893478","75.49688986760312","a"
"29543","1.21675","852.3157269597912","1412.5909651691554","75.53574229194116","a"
"29543","1.223","856.3067032277108","1446.0925872404198","75.39974355351177","a"
"29543","1.22925","853.3674138706158","1436.15820824211","75.32027187219227","a"
"29543","1.2355","849.1131356366724","1420.064168692615","75.4626762477265","a"
"29543","1.2417500000000001","853.8465860472619","1409.1411865041084","75.78292223097729","a"
"29543","1.248","849.269918901366","1331.4226816459932","76.09647021157012","a"
"29543","1.25425","843.1579547996873","1277.6271433064242","76.15242121284693","a"
"29543","1.2605","832.1472163416183","1281.0576732980605","76.2377177372384","a"
"29543","1.26675","831.8259228752927","1279.3681874758859","76.45717922551836","a"
"29543","1.2730000000000001","844.682777563298","1265.2230885360534","76.75051537675142","a"
"29543","1.27925","845.1965662841551","1256.688697484451","76.84064334446522","a"
"29543","1.2855","835.1628468731739","1239.5563303721442","76.69592570468991","a"
"29543","1.29175","807.9966369732667","1219.4479388732805","76.58996928571257","a"
"29543","1.298","782.2043274923744","1204.3028921327582","76.52775929882858","a"
"29543","1.3042500000000001","772.330483952641","1188.62516888607","76.42118858747037","a"
"29543","1.3105","753.4005171293938","1160.6935695429988","76.29906765929279","a"
"29543","1.31675","723.0202616510185","1140.2640630467768","76.37351554881671","a"
"29543","1.323","696.3499421516226","1120.8973542684307","76.76736521985458","a"
"29543","1.32925","672.6662547023573","1064.9562958970612","77.37497001006456","a"
"29543","1.3355000000000001","655.7065181642122","1033.5705308312004","77.84219402271322","a"
"29543","1.34175","646.0342663366885","1027.0180878167075","77.83839861369624","a"
"29543","1.348","638.8585685192245","1033.1792656252455","77.80274933521909","a"
"29543","1.35425","633.1851749592497","1037.6638153761994","77.88891434044183","a"
"29543","1.3605","630.2142005481005","1061.4784041555044","78.12589805148775","a"
"29543","1.40425","718.210435409088","1089.9191520137354","80.3743146284952","a"
"29543","1.4105","722.847296943226","1106.5513658405812","80.51206889214106","a"
"29543","1.41675","732.4930575098417","1120.2052786195982","80.1721857113681","a"
"29543","1.423","777.1085377263641","1156.1685125338017","79.82431814941046","a"
"29543","1.4292500000000001","827.6406571703516","1198.1091487434096","79.71997948542558","a"
"29543","1.4355","849.3490418345688","1237.7427947433252","79.802027280447","a"
"29543","1.44175","870.0335724631213","1275.6695682685686","79.9890797689838","a"
"29543","1.448","876.6828194314828","1283.015887301584","80.21040691144731","a"
"29543","1.45425","849.2616226208485","1262.1188415902493","80.57933903188903","a"
"29543","1.4605000000000001","841.9239601735112","1264.02630925173","80.93021330644795","a"
"29543","1.46675","841.8062186471379","1281.2425773484701","81.1901042456548","a"
"29543","1.473","833.3849253914536","1292.002911344854","81.33287668726096","a"
"29543","1.47925","840.1410950455463","1296.2453675850506","81.38643974630472","a"
"29543","1.4855","849.6161764173964","1299.3812232705004","81.234570761821","a"
"29543","1.4917500000000001","846.523374480794","1298.4048340739841","81.07754641731883","a"
"29543","1.498","820.5485249904643","1295.5227117499312","80.98648602556678","a"
"29543","1.50425","817.3647200743294","1300.1173683748125","80.92867434455911","a"
"29543","1.5105","849.0703934573858","1299.488277994967","80.67604256537464","a"
"29543","1.51675","857.4397340607755","1300.771727709809","80.21550615759335","a"
"29543","1.5230000000000001","838.0348338458655","1298.7954324491488","79.65139723849097","a"
"29543","1.52925","841.2619754241588","1298.4495340642798","79.05480181747836","a"
"29543","1.5355","859.9989445762053","1335.8636470748074","78.42374662292369","a"
"29543","1.54175","858.0279329964964","1407.4881111308691","77.29345874554967","a"
"29543","1.548","834.6104160567884","1413.5424358427144","75.48714141784868","a"
"29543","1.6605","593.2933482053188","1530.9699241736046","68.21567040174358","o"
"29543","1.66675","367.2738838998566","1148.1853686949275","68.65037192208906","o"
"29543","1.673","539.6962858222589","1011.0616651323688","69.65379522201629","o"
"29543","1.6792500000000001","392.68373544151723","865.2170135509202","70.77625763870073","o"
"29543","1.6855","397.00213856214873","902.5343713390671","71.17402214056291","o"
"29543","1.69175","559.4265906058496","996.2138356346741","71.12545088903687","o"
"29543","1.698","581.359939638568","966.4248304556673","71.13368564001368","o"
"29543","1.70425","613.3288376897976","909.1517082166946","71.61748225336697","o"
"29543","1.7105000000000001","614.3632881730105","924.6515470806507","72.17070075724538","o"
"29543","1.71675","620.9854831232174","932.3503686334882","72.18916549012098","o"
"29543","1.723","643.2505423673992","930.5361502710284","71.87696690746742","o"
"29543","1.72925","688.5950005902745","868.2305506285276","71.55552912962399","o"
"29543","1.7355","657.7395721934271","892.1778368391665","71.56303698335641","o"
"29543","1.7417500000000001","575.2982992434675","958.9741084060345","71.60903179561879","o"
"29543","1.748","586.4157882162516","976.393407062692","71.6156327979784","o"
"29543","1.75425","595.0019385669488","939.7242206590528","71.6015006978635","o"
"29543","1.7605","560.4095565591662","901.0984298203334","71.46628192286595","o"
"29543","1.76675","542.7772154190993","947.8258765289389","70.59267024572232","o"
"29543","1.7730000000000001","511.42756496207244","989.9957725236573","69.71388125116651","o"
"29543","1.77925","446.38804505080566","1109.545525387518","68.92827297753044","o"
"29543","1.7855","365.66959800709014","1216.9357952852174","68.20370542148764","o"
"29543","1.79175","355.13480682424995","1177.0487570205523","67.4285338417374","o"
"29543","1.798","398.91130788955275","1133.3405912483163","66.67501295350489","o"
"29543","1.8042500000000001","587.4248196862065","1015.4791428164665","65.86175658446241","o"
"29543","1.8105","776.5659255828931","1086.2148273735024","64.23292697107281","o"
"29543","1.81675","766.2041608334125","1300.692183540607","61.64280277279552","o"
"29543","1.823","758.0341132923621","1232.4081982613864","59.55311578394549","o"
"29543","1.82925","765.2817612425508","1147.1162238543977","59.120211353997135","o"
"29543","1.8355000000000001","706.4777244533511","1251.1768738714304","58.922390662383","o"
"29543","1.84175","668.5672417612273","1364.957640451708","58.17576062074097","o"
"29905","0.8866249999999999","520.705665789193","1003.5449606160639","52.610035704722925","o"
"29905","0.892875","453.1418903547128","813.7767946176443","54.84432810051136","o"
"29905","0.899125","454.07031105668113","809.9146920959201","56.52943517138009","o"
"29905","0.9053749999999999","446.4613664124771","801.0806235602381","57.80368251468818","o"
"29905","0.9116249999999999","445.9509891219157","784.1577606306075","58.80102264291262","o"
"29905","0.9178749999999999","455.27943532289737","796.5123172910155","59.851058177778974","o"
"29905","0.924125","459.21860465448435","809.5038474214949","60.81317120860297","o"
"29905","0.930375","458.09721308501867","815.0716956424037","61.55595965642199","o"
"29905","0.9366249999999999","459.40057745117167","821.6725861204195","61.9723722731543","o"
"29905","0.9428749999999999","464.89983020459545","824.7727058347297","62.02455616567793","o"
"29905","0.9491249999999999","470.9492574757385","827.56557126145","61.81341303095334","o"
"29905","0.955375","478.714031011837","830.9706123121405","61.38464299610677","o"
"29905","0.961625","483.58640497499357","853.9108842400875","60.85965569831108","o"
"29905","0.9678749999999999","484.7886543782722","887.6773901390981","60.42083513376982","o"
"29905","0.9741249999999999","488.99930542796994","921.6346369605938","60.311200491796484","o"
"29905","0.9803749999999999","487.7019673846612","937.5018194330178","60.473860600492046","o"
"29905","0.986625","487.5803854391571","956.0959479363557","60.89190711891634","o"
"29905","0.992875","488.06621446252166","978.4340280176159","61.32893029953727","o"
"29905","0.9991249999999999","487.59566227303026","986.7380755514541","61.15498817079376","o"
"29905","1.005375","488.2620319952074","1022.2930458036498","60.09781852604714","o"
"29905","1.011625","483.5729340259039","1077.8294026624974","58.642633156481686","o"
"29905","1.017875","480.0721974182396","1110.7259320574767","57.00041110070733","o"
"29905","1.024125","474.6995670726247","1117.4472180811645","55.16999418525423","o"
"29905","1.0303749999999998","485.67838758604864","1124.0779663694668","52.76104024637883","o"
"29905","1.174125","379.5514912205847","1736.1596235875925","52.98644703009632","i"
"29905","1.1803749999999997","369.70166037043793","1718.177837198155","55.796953841853224","i"
"29905","1.1866249999999998","360.809531966343","1714.3041626510364","57.910336613816334","i"
"29905","1.192875","364.8947969245047","1746.1505268626333","59.324535712401136","i"
"29905","1.199125","368.82962853204947","1702.5733981376966","60.27347015444748","i"
"29905","1.205375","358.80732361380615","1613.5233076675236","60.887892485203515","i"
"29905","1.2116249999999997","338.5827929101244","1606.01313104359","61.32544598238634","i"
"29905","1.2178749999999998","327.5691832966845","1617.142901227448","61.74095628757383","i"
"29905","1.224125","322.763391148274","1584.399438086742","62.26282890557945","i"
"29905","1.230375","324.02399213576916","1519.741899441764","62.92774893845797","i"
"29905","1.236625","327.1887706181541","1523.6423246023526","63.525293399214014","i"
"29905","1.2428750000000002","324.08686227901813","1562.9562029692104","63.93934742151658","i"
"29905","1.2491249999999998","320.98894684354997","1508.3237255775869","64.14614306145772","i"
"29905","1.255375","320.1291479922537","1410.5337029517207","64.23195637475656","i"
"29905","1.261625","336.7674597687351","1314.0209149873917","64.30042410783173","i"
"29905","1.267875","368.09277757103047","1281.0496162002937","64.24716604538355","i"
"29905","1.2741250000000002","385.7893870770925","1323.0316987244194","63.979661981839975","i"
"29905","1.2803749999999998","384.16933122708065","1327.6860660610707","63.47095203996025","i"
"29905","1.286625","353.9489671517004","1405.2497463017696","62.904438171759594","i"
"29905","1.292875","306.99558062856966","1597.6267318685254","62.50061071634743","i"
"29905","1.299125","289.41540881027197","1579.4162459924398","62.19259037743492","i"
"29905","1.3053750000000002","299.34543332262524","1453.4146904798959","61.85988175295793","i"
"29905","1.3116249999999998","309.36964952063255","1447.7046641039212","61.384912437169476","i"
"29905","1.317875","315.84944537030907","1430.4439585232635","61.19954248993593","i"
"29905","1.324125","310.6202759520222","1423.312935510141","61.44914318023355","i"
"29905","1.3741249999999998","546.3162434460028","1421.7447420254055","60.1556254841946","a"
"29905","1.380375","565.1429055020297","1498.5670886465323","60.892599870537865","a"
"29905","1.386625","578.5091606691158","1505.8010810581573","61.00490842237754","a"
"29905","1.392875","596.9165800779185","1494.3018268492383","60.263891108174356","a"
"29905","1.3991250000000002","608.7171837162929","1480.022503635421","59.31974955368302","a"
"29905","1.4053749999999998","612.9713619399533","1459.0048225122803","58.21837631322504","a"
"29905","1.411625","625.1729012907236","1419.3743707790802","56.667055459172566","a"
"29905","1.417875","640.6184754905319","1420.3869945973097","55.035308730141914","a"
"29905","1.424125","622.9188759430685","1447.7761584551413","53.959245427228154","a"
"29905","1.4303750000000002","626.9364125162093","1430.233574101617","53.674770000527765","a"
"29905","1.4366249999999998","659.5133954070188","1408.2557106200331","53.25212293457852","a"
"29905","1.442875","682.2693060929934","1384.7723799368641","52.341998678581774","a"
